3 1 1 -3.000000000000001 0.0
3 1 1 0.0 -1.732050807568878
3 1 1 1.1102230246251565e-15 1.7320508075688774
3 2 1 -3.0 0.0
3 2 1 -1.1102230246251565e-16 -3.330669073875469e-16
3 2 1 -5.551115123125783e-16 -5.551115123125782e-16
4 3 1 -3.999999999999999 0.0
4 3 1 -1.1102230246251565e-16 -1.2246467991473527e-16
4 3 1 -3.3306690738754696e-16 -2.4492935982947054e-16
4 3 1 -5.551115123125783e-16 -3.6739403974420584e-16
5 1 1 -2.23606797749979 0.0
5 1 1 -1.3819660112501053 -1.1755705045849463
5 1 1 0.0 -0.726542528005361
5 1 1 2.220446049250313e-16 0.7265425280053609
5 1 1 -1.381966011250105 1.1755705045849463
5 2 1 -2.23606797749979 0.0
5 2 1 -1.381966011250105 0.0
5 2 1 0.0 -1.3723111286221166e-16
5 2 1 -1.1102230246251565e-16 -6.861555643110583e-17
5 2 1 -1.3819660112501053 2.744622257244233e-16
5 3 1 -16.70820393249935 0.0
5 3 1 -1.2212453270876722e-15 -3.0776835371752504
5 3 1 5.854101966249678 4.979796569765554
5 3 1 5.854101966249676 -4.979796569765555
5 3 1 -1.7763568394002505e-15 3.0776835371752513
5 3 1 -16.70820393249935 0.0
5 3 1 -1.2212453270876722e-15 -3.0776835371752504
5 3 1 5.854101966249678 4.979796569765554
5 3 1 5.854101966249676 -4.979796569765555
5 3 1 -1.7763568394002505e-15 3.0776835371752513
5 3 2 -3.2917960675006306 0.0
5 3 2 -0.8541019662496846 -0.4490279765795853
5 3 2 -1.1102230246251565e-16 0.7265425280053606
5 3 2 -4.440892098500626e-16 -0.7265425280053607
5 3 2 -0.8541019662496847 0.4490279765795855
5 4 1 -5.0 0.0
5 4 1 0.0 -1.1102230246251565e-16
5 4 1 -1.1102230246251565e-16 -1.1102230246251565e-16
5 4 1 -1.1102230246251565e-16 -1.1102230246251565e-16
5 4 1 -4.440892098500626e-16 2.220446049250313e-16
6 1 1 -3.000000000000001 0.0
6 1 1 -2.000000000000001 -1.7320508075688779
6 1 1 0.0 -1.7320508075688785
6 1 1 1.0000000000000009 -7.771561172376099e-16
6 1 1 1.5543122344752192e-15 1.7320508075688776
6 1 1 -1.9999999999999993 1.732050807568879
6 2 1 -2.9999999999999973 0.0
6 2 1 -1.9999999999999982 5.551115123125776e-16
6 2 1 2.220446049250313e-16 -6.661338147750931e-16
6 2 1 0.999999999999998 -2.553512956637857e-15
6 2 1 -2.886579864025407e-15 -2.2204460492503103e-15
6 2 1 -2.0000000000000018 1.6653345369377326e-15
6 3 1 -2.9999999999999973 0.0
6 3 1 -1.3333333333333328 -0.5773502691896247
6 3 1 -1.1102230246251565e-16 0.5773502691896245
6 3 1 -0.33333333333333415 -1.147230458779327e-15
6 3 1 -3.1086244689504383e-15 -0.5773502691896271
6 3 1 -1.333333333333334 0.5773502691896257
6 4 1 -2.999999999999999 0.0
6 4 1 -0.9999999999999997 1.110223024625156e-16
6 4 1 0.0 -8.326672684688671e-16
6 4 1 -1.0 2.77555756156289e-17
6 4 1 -6.661338147750939e-16 -1.8873791418627653e-15
6 4 1 -1.000000000000002 -4.440892098500624e-16
6 5 1 -5.999999999999996 0.0
6 5 1 0.0 -1.6653345369377333e-16
6 5 1 -2.220446049250313e-16 -8.326672684688667e-16
6 5 1 -8.881784197001252e-16 -1.276756478318929e-15
6 5 1 -1.6653345369377348e-15 -1.99840144432528e-15
6 5 1 -4.218847493575595e-15 -3.0531133177191777e-15
7 1 1 -5.493959207434937 0.0
7 1 1 -3.80193773580484 -3.513518789299709
7 1 1 0.0 -4.3812862675348265
7 1 1 3.0489173395223075 -1.9498558243636492
7 1 1 3.0489173395223093 1.9498558243636475
7 1 1 2.220446049250313e-15 4.3812862675348265
7 1 1 -3.801937735804839 3.5135187892997117
7 1 1 -5.493959207434937 0.0
7 1 1 -3.80193773580484 -3.513518789299709
7 1 1 0.0 -4.3812862675348265
7 1 1 3.0489173395223075 -1.9498558243636492
7 1 1 3.0489173395223093 1.9498558243636475
7 1 1 2.220446049250313e-15 4.3812862675348265
7 1 1 -3.801937735804839 3.5135187892997117
7 1 2 -2.109916264174742 0.0
7 1 2 -1.6920214716300959 -0.8677674782351161
7 1 2 -0.753020396282533 -1.0820883461285309
7 1 2 -1.1102230246251565e-16 -0.48157461880752883
7 1 2 4.440892098500626e-16 0.48157461880752844
7 1 2 -0.7530203962825326 1.0820883461285309
7 1 2 -1.6920214716300956 0.8677674782351168
7 2 1 -5.4939592074349255 0.0
7 2 1 -3.8019377358048327 1.2473242459551184e-15
7 2 1 0.0 7.483945475730711e-16
7 2 1 3.0489173395223004 -2.245183642719213e-15
7 2 1 3.0489173395222986 -5.1140294084159855e-15
7 2 1 -5.10702591327572e-15 -4.73983213462945e-15
7 2 1 -3.80193773580484 1.4967890951461422e-15
7 2 1 -5.4939592074349255 0.0
7 2 1 -3.8019377358048327 1.2473242459551184e-15
7 2 1 0.0 7.483945475730711e-16
7 2 1 3.0489173395223004 -2.245183642719213e-15
7 2 1 3.0489173395222986 -5.1140294084159855e-15
7 2 1 -5.10702591327572e-15 -4.73983213462945e-15
7 2 1 -3.80193773580484 1.4967890951461422e-15
7 2 2 -2.1099162641747413 0.0
7 2 2 -1.692021471630095 3.0806364797318387e-16
7 2 2 -0.7530203962825327 1.8483818878391031e-16
7 2 2 -2.220446049250313e-16 -5.545145663517309e-16
7 2 2 -6.661338147750939e-16 -1.263060956690054e-15
7 2 2 -0.7530203962825339 -1.1706418622980988e-15
7 2 2 -1.6920214716300968 3.6967637756782063e-16
7 3 1 -3.228808374387454 0.0
7 3 1 -1.7611073541258293 -0.7243091650316412
7 3 1 2.220446049250313e-16 0.3223479037519184
7 3 1 -0.12448845868044156 0.5808508518281672
7 3 1 -0.12448845868044278 -0.5808508518281693
7 3 1 -1.5543122344752192e-15 -0.32234790375192046
7 3 1 -1.761107354125831 0.7243091650316424
7 3 1 -3.228808374387454 0.0
7 3 1 -1.7611073541258293 -0.7243091650316412
