t x1p
0 0.5
0.01001001001001 0.505488489790272
0.02002002002002 0.51094252613744
0.03003003003003 0.516361492349334
0.04004004004004 0.52174479350284
0.0500500500500501 0.527091856443896
0.0600600600600601 0.532402129787496
0.0700700700700701 0.537675083917686
0.0800800800800801 0.542910210987566
0.0900900900900901 0.54810702491929
0.1001001001001 0.553265059313841
0.11011011011011 0.558383870713452
0.12012012012012 0.563463039525323
0.13013013013013 0.568502166549505
0.14014014014014 0.573500872976678
0.15015015015015 0.57845880038815
0.16016016016016 0.583375610755859
0.17017017017017 0.588250986442372
0.18018018018018 0.593084630200884
0.19019019019019 0.597876265175221
0.2002002002002 0.602625634899837
0.21021021021021 0.607332503299817
0.22022022022022 0.611996654690871
0.23023023023023 0.616617893779343
0.24024024024024 0.621196045662202
0.25025025025025 0.625730943914845
0.26026026026026 0.630222442525117
0.27027027027027 0.63467042612704
0.28028028028028 0.639074794584422
0.29029029029029 0.643435462980216
0.3003003003003 0.647752361616513
0.31031031031031 0.652025436014546
0.32032032032032 0.656254646914687
0.33033033033033 0.660439970276452
0.34034034034034 0.664581397278494
0.35035035035035 0.668678934318609
0.36036036036036 0.672732603013734
0.37037037037037 0.676742440199945
0.38038038038038 0.680708497932459
0.39039039039039 0.684630843485636
0.4004004004004 0.688509559352974
0.41041041041041 0.692344743247113
0.42042042042042 0.696136508099833
0.43043043043043 0.699884981101465
0.44044044044044 0.703590268827429
0.45045045045045 0.707252510011917
0.46046046046046 0.710871870909916
0.47047047047047 0.714448525283654
0.48048048048048 0.717982654402606
0.49049049049049 0.72147444704349
0.500500500500501 0.724924099490267
0.510510510510511 0.728331815534143
0.520520520520521 0.731697806473567
0.530530530530531 0.735022291114233
0.540540540540541 0.738305495769079
0.550550550550551 0.741547654258286
0.560560560560561 0.744749007909278
0.570570570570571 0.747909805556727
0.580580580580581 0.751030303542544
0.590590590590591 0.754110765715887
0.600600600600601 0.757151463433157
0.610610610610611 0.760152675557998
0.620620620620621 0.763114688461302
0.630630630630631 0.766037796021199
0.640640640640641 0.768922299623067
0.650650650650651 0.771768508159526
0.660660660660661 0.774576738030443
0.670670670670671 0.777347313142924
0.680680680680681 0.780080557269267
0.690690690690691 0.782776755361438
0.700700700700701 0.785436229639141
0.710710710710711 0.788059311607002
0.720720720720721 0.790646333611028
0.730730730730731 0.7931976288386
0.740740740740741 0.795713531318482
0.750750750750751 0.798194375920812
0.760760760760761 0.800640498357111
0.770770770770771 0.803052235180275
0.780780780780781 0.805429923784579
0.790790790790791 0.807773902405679
0.800800800800801 0.810084510120607
0.810810810810811 0.812362086847773
0.820820820820821 0.814606973346967
0.830830830830831 0.816819511219357
0.840840840840841 0.81900004290749
0.850850850850851 0.82114891169529
0.860860860860861 0.823266461708062
0.870870870870871 0.825353037912486
0.880880880880881 0.827408986116623
0.890890890890891 0.829434652969911
0.900900900900901 0.831430385963169
0.910910910910911 0.833396533428591
0.920920920920921 0.835333444539753
0.930930930930931 0.837241469311605
0.940940940940941 0.83912095860048
0.950950950950951 0.840972264104086
0.960960960960961 0.842795738361513
0.970970970970971 0.844591734753226
0.980980980980981 0.846360607413765
0.990990990990991 0.848102696250077
1.001001001001 0.849818326971595
1.01101101101101 0.851507826764141
1.02102102102102 0.853171520814459
1.03103103103103 0.854809732310214
1.04104104104104 0.856422782439995
1.05105105105105 0.858010990393314
1.06106106106106 0.859574673360605
1.07107107107107 0.861114146533223
1.08108108108108 0.86262972310345
1.09109109109109 0.864121714264485
1.1011011011011 0.865590429210454
1.11111111111111 0.867036175136404
1.12112112112112 0.868459257238303
1.13113113113113 0.869859978713046
1.14114114114114 0.871238640758445
1.15115115115115 0.872595542573239
1.16116116116116 0.873930981357087
1.17117117117117 0.875245252310573
1.18118118118118 0.876538648635201
1.19119119119119 0.877811461533399
1.2012012012012 0.879063980208518
1.21121121121121 0.88029649186483
1.22122122122122 0.881509281707531
1.23123123123123 0.882702632942739
1.24124124124124 0.883876826777496
1.25125125125125 0.885032142419764
1.26126126126126 0.88616885707843
1.27127127127127 0.887287245963302
1.28128128128128 0.888387582285111
1.29129129129129 0.889470137255511
1.3013013013013 0.890535180087078
1.31131131131131 0.891582977993313
1.32132132132132 0.892613796188635
1.33133133133133 0.89362789788839
1.34134134134134 0.894625544308843
1.35135135135135 0.89560699468412
1.36136136136136 0.896572515751948
1.37137137137137 0.897522349083882
1.38138138138138 0.898456716101055
1.39139139139139 0.899375836355449
1.4014014014014 0.900279927529893
1.41141141141141 0.901169205438063
1.42142142142142 0.902043884024481
1.43143143143143 0.902904175364517
1.44144144144144 0.903750289664389
1.45145145145145 0.904582435261161
1.46146146146146 0.905400818622744
1.47147147147147 0.906205644347897
1.48148148148148 0.906997115166226
1.49149149149149 0.907775431938184
1.5015015015015 0.90854079365507
1.51151151151151 0.909293397439032
1.52152152152152 0.910033438543064
1.53153153153153 0.910761110351009
1.54154154154154 0.911476604377553
1.55155155155155 0.912180110268234
1.56156156156156 0.912871815799435
1.57157157157157 0.913551906878384
1.58158158158158 0.91422056754316
1.59159159159159 0.914877979962687
1.6016016016016 0.915524324436736
1.61161161161161 0.916159779395927
1.62162162162162 0.916784521401725
1.63163163163163 0.917398725146442
1.64164164164164 0.91800256345324
1.65165165165165 0.918596207276125
1.66166166166166 0.919179825699952
1.67167167167167 0.919753585940422
1.68168168168168 0.920317653344085
1.69169169169169 0.920872191388335
1.7017017017017 0.921417361681416
1.71171171171171 0.921953323962419
1.72172172172172 0.92248023610128
1.73173173173173 0.922998254098784
1.74174174174174 0.923507532086562
1.75175175175175 0.924008222327094
1.76176176176176 0.924500475213705
1.77177177177177 0.924984439270568
1.78178178178178 0.925460261152704
1.79179179179179 0.92592808691795
1.8018018018018 0.926388074039924
1.81181181181181 0.926840346088385
1.82182182182182 0.927285015026974
1.83183183183183 0.927722191894343
1.84184184184184 0.928151986804151
1.85185185185185 0.928574508945062
1.86186186186186 0.928989866580749
1.87187187187187 0.929398167049891
1.88188188188188 0.929799516766175
1.89189189189189 0.930194021218294
1.9019019019019 0.930581784969951
1.91191191191191 0.930962911659852
1.92192192192192 0.931337504001714
1.93193193193193 0.931705663784258
1.94194194194194 0.932067491871215
1.95195195195195 0.932423088201321
1.96196196196196 0.93277255178832
1.97197197197197 0.933115980720964
1.98198198198198 0.93345347216301
1.99199199199199 0.933785122353224
2.002002002002 0.934111026605379
2.01201201201201 0.934431279308254
2.02202202202202 0.934745973925636
2.03203203203203 0.93505520299632
2.04204204204204 0.935359058134106
2.05205205205205 0.935657630027804
2.06206206206206 0.935951008441228
2.07207207207207 0.936239282213201
2.08208208208208 0.936522539257554
2.09209209209209 0.936800866563123
2.1021021021021 0.937074350193752
2.11211211211211 0.937343075288293
2.12212212212212 0.937607126060604
2.13213213213213 0.937866585799552
2.14214214214214 0.938121536869008
2.15215215215215 0.938372060707853
2.16216216216216 0.938618237829974
2.17217217217217 0.938860147824265
2.18218218218218 0.939097869354628
2.19219219219219 0.939331480159972
2.2022022022022 0.939561057054211
2.21221221221221 0.93978667592627
2.22222222222222 0.940008411740078
2.23223223223223 0.940226338534573
2.24224224224224 0.940440529423699
2.25225225225225 0.940651056596407
2.26226226226226 0.940857991316656
2.27227227227227 0.941061403923413
2.28228228228228 0.941261363830651
2.29229229229229 0.941457939527348
2.3023023023023 0.941651198577494
2.31231231231231 0.941841208233933
2.32232232232232 0.942028025444803
2.33233233233233 0.94221169442858
2.34234234234234 0.94239225872588
2.35235235235235 0.942569761592181
2.36236236236236 0.942744245997822
2.37237237237237 0.942915754628004
2.38238238238238 0.94308432988279
2.39239239239239 0.943250013877101
2.4024024024024 0.943412848440722
2.41241241241241 0.943572875118298
2.42242242242242 0.943730135169338
2.43243243243243 0.943884669568207
2.44244244244244 0.944036519004137
2.45245245245245 0.944185723881216
2.46246246246246 0.944332324318398
2.47247247247247 0.944476360149494
2.48248248248248 0.94461787092318
2.49249249249249 0.944756895902991
2.5025025025025 0.944893474067322
2.51251251251251 0.945027644109434
2.52252252252252 0.945159444437444
2.53253253253253 0.945288913174333
2.54254254254254 0.945416088157942
2.55255255255255 0.945541006940976
2.56256256256256 0.945663706790997
2.57257257257257 0.945784224690432
2.58258258258258 0.945902597336567
2.59259259259259 0.946018861141549
2.6026026026026 0.946133052232389
2.61261261261261 0.946245206450956
2.62262262262262 0.946355359353983
2.63263263263263 0.946463546213061
2.64264264264264 0.946569802014646
2.65265265265265 0.946674161460052
2.66266266266266 0.946776658965457
2.67267267267267 0.946877328661897
2.68268268268268 0.946976204395273
2.69269269269269 0.947073319726345
2.7027027027027 0.947168707930733
2.71271271271271 0.947262401998921
2.72272272272272 0.947354434636254
2.73273273273273 0.947444838262936
2.74274274274274 0.947533645014034
2.75275275275275 0.947620886739476
2.76276276276276 0.94770659500405
2.77277277277277 0.947790801087408
2.78278278278278 0.947873535984061
2.79279279279279 0.947954830403381
2.8028028028028 0.948034714769603
2.81281281281281 0.948113219221821
2.82282282282282 0.948190373613993
2.83283283283283 0.948266207514936
2.84284284284284 0.94834075020833
2.85285285285285 0.948414030692713
2.86286286286286 0.948486077681489
2.87287287287287 0.948556919602919
2.88288288288288 0.948626584600128
2.89289289289289 0.948695100531101
2.9029029029029 0.948762494968685
2.91291291291291 0.948828795200586
2.92292292292292 0.948894020901448
2.93293293293293 0.948958178199381
2.94294294294294 0.949021279485193
2.95295295295295 0.94908333727941
2.96296296296296 0.949144364069453
2.97297297297297 0.949204372309633
2.98298298298298 0.949263374421152
2.99299299299299 0.949321382792106
3.003003003003 0.94937840977748
3.01301301301301 0.949434467699152
3.02302302302302 0.949489568845891
3.03303303303303 0.94954372547336
3.04304304304304 0.94959694980411
3.05305305305305 0.949649254027587
3.06306306306306 0.949700650300126
3.07307307307307 0.949751150744955
3.08308308308308 0.949800767452194
3.09309309309309 0.949849512478854
3.1031031031031 0.949897397848838
