0.0	0.0	0.0	0.0	0.0	0.0
5.0	1.0	1.0	3.0	1.0	-342.08561626514415
5.0	1.0	2.0	3.0	2.0	3405.9285824538524
5.0	1.0	2.0	3.0	2.0	-142.6265062955375
5.0	1.0	3.0	3.0	2.0	156.5681640648824
5.0	1.0	3.0	3.0	2.0	-301426.2093683135
5.0	1.0	4.0	3.0	2.0	-10981.415909859586
5.0	1.0	4.0	3.0	2.0	130.98015569428117
5.0	1.0	5.0	3.0	2.0	124.74623601687348
5.0	1.0	5.0	3.0	2.0	-84.09589932198834
5.0	1.0	6.0	3.0	1.0	-2651.543352882653
5.0	1.0	7.0	3.0	2.0	-285.58876177080424
5.0	1.0	7.0	3.0	2.0	100.70769644995985
5.0	1.0	8.0	1.0	0.0	1.0
5.0	1.0	9.0	3.0	2.0	-1186.4056294561879
5.0	1.0	9.0	3.0	2.0	164.9144307151347
5.0	1.0	10.0	3.0	1.0	-686.0128754339482
5.0	1.0	11.0	1.0	1.0	1972.3849731088367
5.0	1.0	12.0	3.0	3.0	-392.36321204016315
5.0	1.0	12.0	3.0	3.0	1247.4003764644795
5.0	1.0	12.0	3.0	3.0	197.1663823291978
5.0	1.0	13.0	1.0	1.0	-225.9885183631361
5.0	1.0	14.0	3.0	2.0	-4674.932683566174
5.0	1.0	14.0	3.0	2.0	265.95401863317744
5.0	1.0	15.0	1.0	1.0	-366.5133916879066
5.0	1.0	16.0	3.0	2.0	181.7481658789187
5.0	1.0	16.0	3.0	2.0	-58.706593508497015
5.0	1.0	17.0	3.0	1.0	-823.8845007504751
5.0	1.0	18.0	3.0	2.0	1595.8403259441345
5.0	1.0	18.0	3.0	2.0	-234.55960516804652
5.0	1.0	19.0	1.0	0.0	1.0
5.0	1.0	20.0	3.0	3.0	-180.85445250549313
5.0	1.0	20.0	3.0	3.0	221.86989848649787
5.0	1.0	20.0	3.0	3.0	-160490.7319521276
5.0	1.0	21.0	3.0	1.0	389.7458249144363
5.0	1.0	22.0	3.0	2.0	276.51357805626867
5.0	1.0	22.0	3.0	2.0	-1839.8915473528905
5.0	1.0	23.0	3.0	2.0	146.64138288814058
5.0	1.0	23.0	3.0	2.0	-83.4297531749749
5.0	1.0	24.0	3.0	2.0	-94.51311686842746
5.0	1.0	24.0	3.0	2.0	660.1988339212328
5.0	1.0	25.0	5.0	3.0	-47.72797015112789
5.0	1.0	25.0	5.0	3.0	56.85181595147347
5.0	1.0	25.0	5.0	3.0	-222932.10075390112
5.0	1.0	26.0	1.0	1.0	214.47962112092105
5.0	1.0	27.0	3.0	2.0	-2097.738169028837
5.0	1.0	27.0	3.0	2.0	183.2759249576259
5.0	1.0	28.0	1.0	1.0	-372.6092161067092
5.0	1.0	29.0	3.0	2.0	-180.6115709902125
5.0	1.0	29.0	3.0	2.0	1094.0789030731637
5.0	1.0	30.0	3.0	1.0	192.70608955859808
5.0	1.0	31.0	3.0	1.0	162.129671483245
5.0	1.0	32.0	3.0	1.0	-800.5326694934641
