0.0	0.0	0.0	0.0	0.0	0.0
2.0	3.0	1.0	1.0	1.0	0.143287385
2.0	4.0	1.0	1.0	0.0	0.002799499
2.0	5.0	1.0	1.0	0.0	0.003827933
3.0	3.0	1.0	4.0	0.0	0.031482116
3.0	4.0	1.0	6.0	0.0	0.021024367
3.0	5.0	1.0	6.0	0.0	0.05907891
4.0	3.0	1.0	11.0	1.0	0.070688252
4.0	4.0	1.0	7.0	2.0	0.142903033
4.0	5.0	1.0	13.0	0.0	0.778652154
5.0	3.0	1.0	6.0	0.0	0.120385483
5.0	4.0	1.0	18.0	2.0	0.837717632
5.0	5.0	1.0	46.0	0.0	8.811041793
6.0	3.0	1.0	3.0	0.0	0.278958015
6.0	4.0	1.0	25.0	1.0	4.019323296
6.0	5.0	1.0	57.0	1.0	61.183563572
