0.0	0.0	0.0	0.0	0.0	0.0
2.0	1.0	1.0	1.0	0.0	0.123563698
2.0	2.0	1.0	1.0	0.0	0.001241918
2.0	3.0	1.0	1.0	0.0	0.00248273
2.0	4.0	1.0	1.0	0.0	0.002848251
2.0	5.0	1.0	1.0	0.0	0.004262176
2.0	6.0	1.0	1.0	0.0	0.006194737
3.0	1.0	1.0	0.0	0.0	0.026059533
3.0	2.0	1.0	2.0	1.0	0.002553237
3.0	3.0	1.0	6.0	2.0	0.006936298
3.0	4.0	1.0	6.0	0.0	0.01764811
3.0	5.0	1.0	2.0	0.0	0.099904639
3.0	6.0	1.0	10.0	0.0	0.148305499
4.0	1.0	1.0	1.0	0.0	0.051100975
4.0	2.0	1.0	3.0	1.0	0.004959321
4.0	3.0	1.0	7.0	2.0	0.02284117
4.0	4.0	1.0	9.0	1.0	0.137275434
4.0	5.0	1.0	21.0	0.0	0.848583151
4.0	6.0	1.0	25.0	1.0	5.357003787
5.0	1.0	1.0	2.0	1.0	0.049909573
5.0	2.0	1.0	4.0	2.0	0.008795762
5.0	3.0	1.0	10.0	0.0	0.077171948
5.0	4.0	1.0	20.0	1.0	0.819979222
5.0	5.0	1.0	30.0	0.0	8.597576325
5.0	6.0	1.0	46.0	0.0	88.131899483
6.0	1.0	1.0	3.0	1.0	0.053179182
6.0	2.0	1.0	7.0	2.0	0.017383844
6.0	3.0	1.0	11.0	3.0	0.221407722
6.0	4.0	1.0	35.0	5.0	3.965139334
6.0	5.0	1.0	65.0	1.0	60.156972272
6.0	6.0	1.0	108.0	1.0	505.703458514
