1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.0 2.0 0.7769490778965736 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8967853405741971
2.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.0 3.0 1.4652653725724227 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -3.7004124293087113
2.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.0 3.0 0.1586005457145549 0.42698542396214545 0.737535231660582 0.0 0.0 0.0 0.0 0.0 6.461827639665046
4.0 3.0 40.29977079996724 12.98295120380326 35.11171052608738 27.06538579769843 0.0 0.0 0.0 0.0 7449.661369099501
5.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
