t x1
0 0.5
0.01001001001001 0.502201864949209
0.02002002002002 0.504402988805018
0.03003003003003 0.506603271883983
0.04004004004004 0.508802614766232
0.0500500500500501 0.511000918295465
0.0600600600600601 0.513198083578953
0.0700700700700701 0.51539401198754
0.0800800800800801 0.517588605155641
0.0900900900900901 0.519781764981243
0.1001001001001 0.521973393625905
0.11011011011011 0.524163393657524
0.12012012012012 0.526351668314985
0.13013013013013 0.528538120530247
0.14014014014014 0.530722653643707
0.15015015015015 0.532905171494257
0.16016016016016 0.535085578419286
0.17017017017017 0.537263779254678
0.18018018018018 0.539439679334811
0.19019019019019 0.54161318449256
0.2002002002002 0.543784201059295
0.21021021021021 0.545952635864881
0.22022022022022 0.548118396237679
0.23023023023023 0.550281390004545
0.24024024024024 0.552441525490829
0.25025025025025 0.55459871152038
0.26026026026026 0.55675285741554
0.27027027027027 0.558903872997145
0.28028028028028 0.561051668584529
0.29029029029029 0.563196154995521
0.3003003003003 0.565337243546444
0.31031031031031 0.567474846052117
0.32032032032032 0.569608874825856
0.33033033033033 0.571739243635406
0.34034034034034 0.573865867719893
0.35035035035035 0.575988661437717
0.36036036036036 0.578107539903375
0.37037037037037 0.580222419024243
0.38038038038038 0.58233321550057
0.39039039039039 0.584439846825481
0.4004004004004 0.586542231284981
0.41041041041041 0.588640287957947
0.42042042042042 0.590733936716133
0.43043043043043 0.592823098224173
0.44044044044044 0.594907693939572
0.45045045045045 0.596987646112714
0.46046046046046 0.59906287778686
0.47047047047047 0.601133312798145
0.48048048048048 0.603198875775582
0.49049049049049 0.605259492141058
0.500500500500501 0.60731508810934
0.510510510510511 0.609365590688067
0.520520520520521 0.611410927677758
0.530530530530531 0.613451027671804
0.540540540540541 0.615485820056477
0.550550550550551 0.617515235010922
0.560560560560561 0.61953920350716
0.570570570570571 0.621557657310091
0.580580580580581 0.623570528977488
0.590590590590591 0.625577751860004
0.600600600600601 0.627579260101163
0.610610610610611 0.629574988637371
0.620620620620621 0.631564873206165
0.630630630630631 0.633548851433201
0.640640640640641 0.635526862144913
0.650650650650651 0.637498844611804
0.660660660660661 0.639464739039382
0.670670670670671 0.641424486568162
0.680680680680681 0.64337802927366
0.690690690690691 0.6453253101664
0.700700700700701 0.647266273191911
0.710710710710711 0.649200863230725
0.720720720720721 0.65112902609838
0.730730730730731 0.653050708545419
0.740740740740741 0.654965858257391
0.750750750750751 0.656874423854848
0.760760760760761 0.658776354893347
0.770770770770771 0.660671601863452
0.780780780780781 0.662560116190729
0.790790790790791 0.664441850235753
0.800800800800801 0.666316757294099
0.810810810810811 0.668184791596351
0.820820820820821 0.670045908308096
