1 1 1 0 0
2 1 1 0 0
3 1 1 0 0
4 1 1 0 0
5 1 1 0 0
6 1 1 0 0
7 1 1 0 0
8 1 1 0 0
1 2 2 1 0
2 2 0 0 0
3 2 0 0 0
4 2 6 0 0
5 2 8 0 0
6 2 6 0 0
7 2 8 0 0
8 2 14 0 0
1 3 1 1 1
2 3 1 0 0
3 3 3 1 0
4 3 7 1 0
5 3 13 0 0
6 3 23 0 0
7 3 51 0 0
8 3 81 0 0
1 4 2 2 1
2 4 2 0 0
3 4 0 0 0
4 4 10 0 0
5 4 38 0 0
6 4 68 1 0
7 4 166 5 0
1 5 3 1 0
2 5 7 2 0
3 5 11 1 0
4 5 27 0 0
5 5 53 1 0
6 5 113 6 0
1 6 4 2 1
2 6 6 3 1
3 6 20 5 1
4 6 32 1 0
5 6 98 1 0
1 1 1 1 1
2 1 1 1 0
3 1 1 0 0
4 1 1 0 0
5 1 1 0 0
6 1 1 0 0
7 1 1 0 0
8 1 1 0 0
1 2 2 1 0
2 2 2 1 0
3 2 4 0 0
4 2 6 1 0
5 2 0 0 0
6 2 6 0 0
7 2 6 0 0
8 2 6 0 0
1 3 2 1 1
2 3 1 1 1
3 3 3 1 0
4 3 9 0 0
5 3 19 2 0
6 3 21 0 0
7 3 53 0 0
8 3 79 0 0
1 4 1 1 1
2 4 2 0 0
3 4 6 0 0
4 4 18 0 0
5 4 28 0 0
6 4 60 1 0
7 4 150 2 0
1 5 5 2 1
2 5 7 2 0
3 5 11 0 0
4 5 23 0 0
5 5 59 1 0
6 5 137 7 0
1 6 2 1 0
2 6 6 3 0
3 6 9 3 1
4 6 42 4 1
5 6 98 4 0
1 1 1 1 0
2 1 1 0 0
3 1 1 0 0
4 1 1 0 0
5 1 1 0 0
6 1 1 0 0
7 1 1 0 0
8 1 1 0 0
1 2 1 1 1
2 2 2 1 1
3 2 2 0 0
4 2 2 0 0
5 2 6 0 0
6 2 10 0 0
7 2 14 0 0
8 2 10 0 0
1 3 1 0 0
2 3 3 1 0
3 3 5 0 0
4 3 7 1 0
5 3 13 0 0
6 3 31 1 0
7 3 47 0 0
8 3 79 0 0
1 4 2 1 0
2 4 4 0 0
3 4 6 1 0
4 4 18 3 0
5 4 34 2 0
6 4 68 1 0
7 4 128 0 0
1 5 3 2 1
2 5 1 1 1
3 5 21 2 0
4 5 31 3 0
5 5 51 2 0
6 5 131 0 0
1 6 1 1 1
2 6 6 2 0
3 6 1 1 1
4 6 38 2 0
5 6 82 2 0
1 1 1 1 1
2 1 1 0 0
3 1 1 0 0
4 1 1 0 0
5 1 1 1 0
6 1 1 0 0
7 1 1 0 0
8 1 1 0 0
1 2 2 1 0
2 2 2 1 0
3 2 4 1 0
4 2 8 0 0
5 2 10 0 0
6 2 10 0 0
7 2 14 0 0
8 2 10 0 0
1 3 3 1 0
2 3 1 0 0
3 3 7 2 0
4 3 3 0 0
5 3 15 0 0
6 3 19 0 0
7 3 39 1 0
8 3 75 2 0
1 4 0 0 0
2 4 2 0 0
3 4 6 0 0
4 4 14 1 0
5 4 32 3 0
6 4 70 0 0
7 4 126 1 0
1 5 1 1 0
2 5 1 1 0
3 5 17 3 0
4 5 29 2 0
5 5 59 6 0
6 5 125 3 0
1 6 1 1 1
2 6 2 0 0
3 6 16 0 0
4 6 34 3 0
5 6 80 4 0
1 1 1 0 0
2 1 1 0 0
3 1 1 0 0
4 1 1 0 0
5 1 1 0 0
6 1 1 0 0
7 1 1 0 0
8 1 1 0 0
1 2 1 1 1
2 2 2 0 0
3 2 0 0 0
4 2 2 1 0
5 2 8 0 0
6 2 6 0 0
7 2 12 0 0
8 2 16 0 0
1 3 1 0 0
2 3 3 2 1
3 3 5 1 0
4 3 5 0 0
5 3 17 2 0
6 3 41 0 0
7 3 37 0 0
8 3 101 1 0
1 4 4 1 0
2 4 2 0 0
3 4 6 0 0
4 4 20 3 0
5 4 60 3 0
6 4 62 1 0
7 4 110 0 0
1 5 1 1 0
2 5 3 0 0
3 5 15 3 0
4 5 33 0 0
5 5 61 1 0
6 5 125 0 0
1 6 2 0 0
2 6 4 1 1
3 6 13 3 1
4 6 22 0 0
5 6 88 5 0
1 1 1 0 0
2 1 1 0 0
3 1 1 0 0
4 1 1 0 0
5 1 1 0 0
6 1 1 0 0
7 1 1 0 0
8 1 1 0 0
1 2 2 1 0
2 2 2 0 0
3 2 2 1 0
4 2 4 1 0
5 2 6 0 0
6 2 10 0 0
7 2 14 0 0
8 2 8 0 0
1 3 3 1 0
2 3 3 0 0
3 3 5 0 0
4 3 7 0 0
5 3 15 0 0
6 3 19 0 0
7 3 35 0 0
8 3 81 0 0
1 4 1 1 1
2 4 4 0 0
3 4 8 0 0
4 4 12 2 0
5 4 22 1 0
6 4 80 0 0
7 4 120 2 0
1 5 1 1 1
2 5 5 2 0
3 5 9 3 0
4 5 17 5 0
5 5 55 2 0
6 5 117 5 0
1 6 2 1 1
2 6 6 2 0
3 6 16 3 0
4 6 36 4 0
5 6 70 0 0
1 1 1 0 0
2 1 1 1 0
3 1 1 1 0
4 1 1 0 0
5 1 1 0 0
6 1 1 0 0
7 1 1 0 0
8 1 1 0 0
1 2 0 0 0
2 2 4 1 0
3 2 0 0 0
4 2 2 0 0
5 2 8 0 0
6 2 10 0 0
7 2 12 0 0
8 2 18 0 0
1 3 3 1 0
2 3 1 1 1
3 3 9 0 0
4 3 11 0 0
5 3 9 0 0
6 3 25 1 0
7 3 37 3 0
8 3 93 0 0
1 4 0 0 0
2 4 4 1 0
3 4 10 1 0
4 4 14 0 0
5 4 36 0 0
6 4 70 0 0
7 4 102 0 0
1 5 1 1 1
2 5 5 1 0
3 5 9 1 0
4 5 23 0 0
5 5 63 1 0
6 5 127 3 0
1 6 1 1 1
2 6 6 1 0
3 6 12 0 0
4 6 32 3 0
5 6 76 2 0
1 1 1 1 1
2 1 1 1 0
3 1 1 0 0
4 1 1 0 0
5 1 1 0 0
6 1 1 0 0
7 1 1 0 0
8 1 1 0 0
1 2 0 0 0
2 2 2 2 1
3 2 4 0 0
4 2 2 0 0
5 2 6 0 0
6 2 8 0 0
7 2 10 0 0
8 2 6 0 0
1 3 3 1 0
2 3 3 2 0
3 3 3 0 0
4 3 11 1 0
5 3 21 2 0
6 3 31 0 0
7 3 39 0 0
8 3 53 0 0
1 4 0 0 0
2 4 6 2 0
3 4 12 1 0
4 4 16 0 0
5 4 40 0 0
6 4 80 2 0
7 4 144 0 0
1 5 3 2 1
2 5 9 2 1
3 5 11 0 0
4 5 21 2 0
5 5 67 8 0
6 5 115 3 0
1 6 1 1 1
2 6 10 2 0
3 6 16 1 0
4 6 42 5 0
5 6 74 3 0
1 1 1 0 0
2 1 1 1 0
3 1 1 1 0
4 1 1 0 0
5 1 1 0 0
6 1 1 0 0
7 1 1 0 0
8 1 1 0 0
1 2 2 1 1
2 2 0 0 0
3 2 2 0 0
4 2 8 0 0
5 2 6 0 0
6 2 8 0 0
7 2 20 0 0
8 2 28 0 0
1 3 3 2 1
2 3 3 2 0
3 3 5 0 0
4 3 6 2 1
5 3 19 0 0
6 3 35 0 0
7 3 39 0 0
8 3 95 2 0
1 4 1 1 1
2 4 4 1 0
3 4 10 1 0
4 4 26 2 0
5 4 32 1 0
6 4 76 2 0
7 4 144 0 0
1 5 1 0 0
2 5 3 1 0
3 5 11 4 0
4 5 37 3 0
5 5 49 0 0
6 5 131 3 0
1 6 0 0 0
2 6 4 2 0
3 6 1 1 1
4 6 38 2 0
5 6 84 3 0
1 1 1 0 0
2 1 1 0 0
3 1 1 0 0
4 1 1 0 0
5 1 1 0 0
6 1 1 0 0
7 1 1 0 0
8 1 1 0 0
1 2 1 1 1
2 2 2 1 0
3 2 2 0 0
4 2 6 1 0
5 2 8 0 0
6 2 6 0 0
7 2 10 0 0
8 2 22 0 0
1 3 1 1 0
2 3 3 1 0
3 3 7 3 0
4 3 11 0 0
5 3 15 1 0
6 3 31 0 0
7 3 43 0 0
8 3 105 1 0
1 4 2 0 0
2 4 6 2 0
3 4 10 0 0
4 4 18 0 0
5 4 42 3 0
6 4 68 2 0
7 4 190 3 0
1 5 3 2 1
2 5 9 2 1
3 5 7 1 0
4 5 23 3 0
5 5 43 3 0
6 5 147 4 0
1 6 2 1 0
2 6 4 1 0
3 6 12 1 0
4 6 24 2 1
5 6 70 1 0
1 1 1 0 0
2 1 1 1 1
3 1 1 0 0
4 1 1 0 0
