1.000000000000000000e+00 3.000000000000000000e+00 5.303672286317606677e-01
1.000000000000000000e+00 4.000000000000000000e+00 5.052493402594209204e-01
1.000000000000000000e+00 5.000000000000000000e+00 4.688521111598548119e-01
1.000000000000000000e+00 6.000000000000000000e+00 4.333752320052889351e-01
2.000000000000000000e+00 3.000000000000000000e+00 3.418182801939613213e-01
2.000000000000000000e+00 4.000000000000000000e+00 3.085914668961359242e-01
2.000000000000000000e+00 5.000000000000000000e+00 2.479627482126571802e-01
2.000000000000000000e+00 6.000000000000000000e+00 2.005140359589575594e-01
3.000000000000000000e+00 3.000000000000000000e+00 2.321281302525733947e-01
3.000000000000000000e+00 4.000000000000000000e+00 1.874995763229909684e-01
3.000000000000000000e+00 5.000000000000000000e+00 1.253850819332164024e-01
3.000000000000000000e+00 6.000000000000000000e+00 8.968730083205822545e-02
4.000000000000000000e+00 3.000000000000000000e+00 1.610857578797006973e-01
4.000000000000000000e+00 4.000000000000000000e+00 1.131440500653387859e-01
4.000000000000000000e+00 5.000000000000000000e+00 6.412796864309233680e-02
4.000000000000000000e+00 6.000000000000000000e+00 4.093540353069158311e-02
5.000000000000000000e+00 3.000000000000000000e+00 1.129692275401867896e-01
5.000000000000000000e+00 4.000000000000000000e+00 6.565435614764347783e-02
5.000000000000000000e+00 5.000000000000000000e+00 3.855417879937861336e-02
5.000000000000000000e+00 6.000000000000000000e+00 2.378789936122605031e-02
6.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00
