1.0 1.0 0.002765714 0.084321215
2.0 1.0 0.000138694 0.000367445
3.0 1.0 0.000135992 0.000578474
4.0 1.0 0.000150782 0.280770297
5.0 1.0 0.000242509 0.321579384
1.0 2.0 0.003988354 0.000344168
2.0 2.0 0.000205168 0.000542957
3.0 2.0 0.000249516 0.001032624
4.0 2.0 0.000396238 0.00201005
5.0 2.0 0.000616588 0.00361312
1.0 3.0 0.027423507 0.000355667
2.0 3.0 0.000309222 0.000757361
3.0 3.0 0.000666538 0.001982283
4.0 3.0 0.00163068 0.004361208
5.0 3.0 0.003240353 0.00971502
1.0 4.0 0.225986659 0.000284508
2.0 4.0 0.000841534 0.000942355
3.0 4.0 0.002805232 0.003111501
4.0 4.0 0.008586944 0.008590456
5.0 4.0 0.022012429 0.022386015
1.0 5.0 0.188759705 0.000427369
2.0 5.0 0.001800304 0.001427448
3.0 5.0 0.010984406 0.005907332
4.0 5.0 0.041866145 0.079813882
5.0 5.0 0.125106946 0.050167287
1.0 1.0 0.00013576 0.000294248
2.0 1.0 0.000119549 0.000332528
3.0 1.0 0.000125136 0.000446939
4.0 1.0 0.000163363 0.000834702
5.0 1.0 0.000198714 0.001126178
1.0 2.0 8.4702e-5 0.000181268
2.0 2.0 0.000111816 0.000430351
3.0 2.0 0.000212298 0.00102222
4.0 2.0 0.000403688 0.001749145
5.0 2.0 0.00063562 0.003357803
1.0 3.0 0.000148992 0.000279616
2.0 3.0 0.000293139 0.000917428
3.0 3.0 0.00075959 0.00200197
4.0 3.0 0.001620493 0.004437681
5.0 3.0 0.003323219 0.008951532
1.0 4.0 0.000178435 0.000234503
2.0 4.0 0.000663157 0.00103169
3.0 4.0 0.002989302 0.003659637
4.0 4.0 0.007956582 0.009002374
5.0 4.0 0.021127235 0.021905719
1.0 5.0 0.000338532 0.000399594
2.0 5.0 0.001911246 0.001287821
3.0 5.0 0.01032299 0.005552587
4.0 5.0 0.041340974 0.017470581
5.0 5.0 0.127624934 0.050013213
