n,d,nsol,npos
5,5,34,1
5,5,36,0
5,5,30,2
5,5,34,0
5,5,40,1
5,5,30,0
5,5,44,0
5,5,46,0
5,5,46,4
5,5,24,0
5,5,48,0
5,5,40,2
5,5,40,1
5,5,36,0
5,5,42,0
5,5,44,1
5,5,34,0
5,5,20,0
5,5,36,0
5,5,44,2
5,5,30,1
5,5,36,0
5,5,22,0
5,5,40,0
5,5,36,0
5,5,30,1
5,5,28,1
5,5,40,0
5,5,34,0
5,5,18,1
5,5,28,0
5,5,44,5
5,5,34,0
5,5,22,2
5,5,34,2
5,5,50,1
5,5,36,5
5,5,38,0
5,5,38,3
5,5,22,0
5,5,34,0
5,5,22,2
5,5,28,1
5,5,54,7
5,5,32,3
5,5,34,0
5,5,38,1
5,5,26,2
5,5,38,0
5,5,40,1
5,5,32,0
5,5,38,3
5,5,24,0
5,5,38,2
5,5,46,2
5,5,40,0
5,5,32,1
5,5,32,4
5,5,36,2
5,5,36,0
5,5,40,0
5,5,34,1
5,5,42,1
5,5,44,0
5,5,26,1
5,5,30,1
5,5,30,3
5,5,22,2
5,5,26,1
5,5,28,0
5,5,36,1
5,5,32,1
5,5,28,2
5,5,24,0
5,5,18,0
5,5,18,2
5,5,28,1
5,5,46,2
5,5,48,3
5,5,40,0
5,5,18,0
5,5,32,1
5,5,44,0
5,5,28,0
5,5,36,0
5,5,26,0
5,5,28,0
5,5,28,1
5,5,28,0
5,5,32,0
5,5,48,0
5,5,42,0
5,5,28,2
5,5,34,0
5,5,38,0
5,5,32,1
5,5,28,1
5,5,46,2
5,5,30,0
5,5,20,0
5,5,26,3
5,5,26,2
5,5,38,1
5,5,32,0
5,5,14,2
5,5,34,1
5,5,22,0
5,5,36,1
5,5,36,1
5,5,34,1
5,5,32,1
5,5,32,2
5,5,26,0
5,5,30,0
5,5,24,0
5,5,30,1
5,5,34,4
5,5,28,2
5,5,36,3
5,5,28,0
5,5,20,0
5,5,28,0
5,5,26,1
5,5,32,1
5,5,32,0
5,5,24,1
5,5,24,0
5,5,30,1
5,5,34,1
5,5,12,2
5,5,28,0
5,5,34,1
5,5,36,1
5,5,38,0
5,5,24,1
5,5,38,2
5,5,28,0
5,5,26,0
5,5,32,0
5,5,30,2
5,5,30,1
5,5,32,0
5,5,24,0
5,5,30,0
5,5,32,1
5,5,16,0
5,5,32,0
5,5,24,0
5,5,36,2
5,5,40,0
5,5,30,0
5,5,50,1
5,5,28,0
5,5,26,0
5,5,34,2
5,5,32,1
5,5,30,0
5,5,34,1
5,5,30,1
5,5,36,0
5,5,42,1
5,5,34,2
5,5,36,0
5,5,26,0
5,5,28,0
5,5,20,2
5,5,30,3
5,5,30,2
5,5,32,1
5,5,32,0
5,5,20,1
5,5,22,0
5,5,16,1
5,5,48,3
5,5,40,1
5,5,40,2
5,5,30,0
5,5,32,0
5,5,36,0
5,5,34,0
5,5,34,2
5,5,40,2
5,5,24,0
5,5,16,0
5,5,28,2
5,5,42,0
5,5,32,1
5,5,36,0
5,5,28,2
5,5,36,0
5,5,40,4
5,5,30,2
5,5,26,1
5,5,38,3
5,5,32,1
5,5,20,0
5,5,22,0
5,5,32,2
5,5,40,0
5,5,26,0
5,5,40,0
5,5,26,2
5,5,34,1
5,5,24,3
5,5,32,3
5,5,46,7
5,5,32,0
5,5,32,0
5,5,28,1
5,5,18,0
5,5,28,3
5,5,50,3
5,5,30,1
5,5,34,1
5,5,28,1
5,5,26,0
5,5,26,2
5,5,24,0
5,5,40,1
5,5,32,7
5,5,20,0
5,5,18,0
5,5,44,2
5,5,30,2
5,5,22,1
5,5,30,1
5,5,28,0
5,5,40,2
5,5,24,0
5,5,30,1
5,5,56,1
5,5,38,0
5,5,18,0
5,5,36,1
5,5,26,0
5,5,22,0
5,5,24,0
5,5,36,2
5,5,40,2
5,5,36,1
5,5,20,2
5,5,28,0
5,5,40,1
5,5,30,3
5,5,32,3
5,5,26,2
5,5,32,2
5,5,32,2
5,5,40,1
5,5,22,2
5,5,18,0
5,5,26,0
5,5,32,0
5,5,30,1
5,5,38,1
5,5,34,1
5,5,38,1
5,5,34,2
5,5,38,3
5,5,38,1
5,5,34,0
5,5,32,1
5,5,36,2
5,5,36,1
5,5,32,1
5,5,40,3
5,5,30,0
5,5,34,2
5,5,32,0
5,5,30,2
5,5,36,0
5,5,28,1
5,5,40,0
5,5,42,0
5,5,32,0
5,5,24,2
5,5,44,6
5,5,20,0
5,5,38,1
5,5,26,4
5,5,46,3
5,5,26,0
5,5,20,0
5,5,34,0
5,5,36,1
5,5,32,2
5,5,36,0
5,5,24,0
5,5,42,2
5,5,58,2
5,5,28,0
5,5,28,1
5,5,40,1
5,5,32,1
5,5,32,1
5,5,28,3
5,5,38,4
5,5,32,2
5,5,22,0
5,5,26,4
5,5,14,1
5,5,38,4
5,5,36,1
5,5,34,1
5,5,18,0
5,5,36,1
5,5,32,1
5,5,32,4
5,5,26,0
5,5,8,0
5,5,34,0
5,5,18,0
5,5,26,0
5,5,34,1
5,5,34,1
5,5,30,2
5,5,36,1
5,5,32,1
5,5,34,0
5,5,34,2
5,5,36,3
5,5,30,0
5,5,26,0
5,5,30,2
5,5,30,0
5,5,40,3
5,5,28,0
5,5,32,0
5,5,28,2
5,5,50,2
5,5,32,1
5,5,54,4
5,5,24,0
5,5,32,5
5,5,8,0
5,5,40,1
5,5,40,2
5,5,37,0
5,5,28,1
5,5,40,1
5,5,34,1
5,5,40,1
5,5,32,0
5,5,26,2
5,5,38,0
5,5,28,0
5,5,38,1
5,5,30,2
5,5,36,0
5,5,22,1
5,5,44,3
5,5,36,3
5,5,42,0
5,5,52,1
5,5,34,3
5,5,26,2
5,5,40,2
5,5,40,2
5,5,40,1
5,5,24,0
5,5,52,1
5,5,38,1
5,5,26,0
5,5,32,0
5,5,20,0
5,5,34,3
5,5,24,0
5,5,34,0
5,5,22,0
5,5,40,2
5,5,20,0
5,5,32,1
5,5,32,0
5,5,28,0
5,5,40,2
5,5,34,1
5,5,32,0
5,5,24,0
5,5,36,0
5,5,22,1
5,5,36,2
5,5,26,6
5,5,18,1
5,5,34,1
5,5,40,1
5,5,34,0
5,5,32,0
5,5,28,0
5,5,28,0
5,5,36,0
5,5,34,2
5,5,38,0
5,5,22,0
5,5,24,0
5,5,26,0
5,5,34,0
5,5,26,0
5,5,38,2
5,5,40,2
5,5,28,1
5,5,15,1
5,5,32,0
5,5,30,1
5,5,46,2
5,5,16,0
5,5,22,0
5,5,32,0
5,5,22,3
5,5,34,0
5,5,30,2
5,5,32,1
5,5,40,0
5,5,28,0
5,5,32,0
5,5,24,0
5,5,30,1
5,5,28,2
5,5,28,1
5,5,44,1
5,5,30,1
5,5,46,1
5,5,32,0
5,5,22,2
5,5,28,0
5,5,48,1
5,5,24,0
5,5,34,0
5,5,18,0
5,5,42,1
5,5,30,2
5,5,36,0
5,5,20,0
5,5,40,0
5,5,28,1
5,5,30,0
5,5,28,0
5,5,36,1
5,5,32,0
5,5,30,0
5,5,34,2
5,5,42,0
5,5,24,0
5,5,20,0
5,5,30,0
5,5,30,0
5,5,44,0
5,5,46,5
5,5,26,0
5,5,42,3
5,5,34,1
5,5,28,2
5,5,38,2
5,5,32,2
5,5,30,0
5,5,40,0
5,5,34,0
5,5,28,0
5,5,36,2
5,5,48,1
5,5,34,0
5,5,32,0
5,5,36,1
5,5,24,0
5,5,36,0
5,5,30,0
5,5,32,1
5,5,30,0
5,5,24,0
5,5,28,1
5,5,28,0
5,5,38,2
5,5,44,4
5,5,34,0
5,5,20,1
5,5,50,4
5,5,34,0
5,5,50,2
5,5,34,1
5,5,10,1
5,5,36,0
5,5,28,0
5,5,32,0
5,5,34,2
5,5,36,5
5,5,38,1
5,5,34,1
5,5,24,0
5,5,22,0
5,5,24,1
5,5,32,0
5,5,24,2
5,5,24,0
5,5,34,1
5,5,30,1
5,5,30,0
5,5,32,0
5,5,28,0
5,5,34,2
5,5,30,0
5,5,22,0
5,5,34,1
5,5,30,1
5,5,26,0
5,5,36,1
5,5,38,1
5,5,28,0
5,5,28,1
5,5,16,2
5,5,40,1
5,5,24,0
5,5,32,0
5,5,30,0
5,5,24,0
5,5,38,1
5,5,24,1
5,5,26,2
5,5,32,1
5,5,22,2
5,5,42,2
5,5,22,1
5,5,34,0
5,5,32,1
5,5,34,2
5,5,40,0
5,5,26,0
5,5,26,1
5,5,36,2
5,5,38,0
5,5,36,3
5,5,28,0
5,5,40,0
5,5,44,2
5,5,24,0
5,5,26,1
5,5,28,2
5,5,40,3
5,5,16,1
5,5,32,1
5,5,18,0
5,5,38,1
5,5,40,1
5,5,32,1
5,5,28,0
5,5,32,1
5,5,30,0
5,5,50,0
5,5,32,0
5,5,36,0
5,5,36,0
5,5,26,2
5,5,28,0
5,5,18,0
5,5,36,4
5,5,46,1
5,5,52,0
5,5,28,2
5,5,40,2
5,5,24,1
5,5,26,0
5,5,30,0
5,5,44,2
5,5,26,0
5,5,26,1
5,5,22,2
5,5,32,0
5,5,40,3
5,5,42,2
5,5,30,1
5,5,26,1
5,5,32,1
5,5,12,0
5,5,26,3
5,5,28,0
5,5,38,1
5,5,18,2
5,5,36,0
5,5,34,0
5,5,42,0
5,5,22,2
5,5,34,1
5,5,28,2
5,5,26,5
5,5,16,0
5,5,32,0
5,5,34,0
5,5,34,0
5,5,48,3
5,5,30,2
5,5,36,2
5,5,34,2
5,5,22,0
5,5,40,0
5,5,46,1
5,5,36,0
5,5,46,2
5,5,34,1
5,5,28,0
5,5,32,1
5,5,32,1
5,5,42,1
5,5,16,0
5,5,30,1
5,5,36,1
5,5,20,1
5,5,36,1
5,5,28,0
5,5,26,0
5,5,36,0
5,5,32,2
5,5,48,1
5,5,28,1
5,5,28,1
5,5,36,0
5,5,36,0
5,5,44,2
5,5,30,1
5,5,30,0
5,5,28,1
5,5,24,0
5,5,30,2
5,5,30,1
5,5,38,0
5,5,28,0
5,5,18,1
5,5,30,2
5,5,28,0
5,5,16,1
5,5,24,0
5,5,38,2
5,5,44,1
5,5,30,1
5,5,26,0
5,5,26,0
5,5,40,2
5,5,34,1
5,5,34,0
5,5,32,1
5,5,36,0
5,5,34,1
5,5,34,2
5,5,34,4
5,5,28,0
5,5,24,1
5,5,38,3
5,5,44,0
5,5,42,0
5,5,16,0
5,5,32,0
5,5,52,1
5,5,44,1
5,5,38,2
5,5,26,1
5,5,32,0
5,5,34,1
5,5,12,1
5,5,58,0
5,5,42,3
5,5,22,3
5,5,44,3
5,5,34,0
5,5,34,0
5,5,28,0
5,5,26,0
5,5,44,0
5,5,44,0
5,5,38,4
5,5,26,0
5,5,39,0
5,5,34,0
5,5,18,1
5,5,32,4
5,5,42,0
5,5,20,0
5,5,30,0
5,5,30,2
5,5,36,0
5,5,34,0
5,5,37,1
5,5,18,0
5,5,26,0
5,5,28,1
5,5,36,0
5,5,30,3
5,5,32,1
5,5,12,0
5,5,32,0
5,5,34,1
5,5,28,0
5,5,36,0
5,5,30,1
5,5,38,1
5,5,34,0
5,5,34,0
5,5,32,2
5,5,32,0
5,5,34,0
5,5,30,1
5,5,30,0
5,5,36,3
5,5,22,2
5,5,38,3
5,5,30,0
5,5,16,0
5,5,32,1
5,5,36,0
5,5,50,2
5,5,24,0
5,5,34,3
5,5,40,1
5,5,28,1
5,5,26,0
5,5,28,0
5,5,42,2
5,5,40,1
5,5,24,1
5,5,32,0
5,5,24,0
5,5,28,1
5,5,18,0
5,5,40,0
5,5,50,4
5,5,32,0
5,5,34,2
5,5,38,1
5,5,48,1
5,5,42,3
5,5,22,0
5,5,16,0
5,5,28,0
5,5,32,0
5,5,20,2
5,5,34,0
5,5,42,3
5,5,26,0
5,5,26,1
5,5,28,6
5,5,26,0
5,5,34,0
5,5,30,0
5,5,26,0
5,5,44,2
5,5,22,0
5,5,24,0
5,5,32,0
5,5,30,0
5,5,22,4
5,5,32,0
5,5,20,1
5,5,26,1
5,5,32,0
5,5,24,0
5,5,30,2
5,5,32,1
5,5,26,0
5,5,36,1
5,5,34,0
5,5,28,0
5,5,38,0
5,5,32,0
5,5,30,0
5,5,16,0
5,5,36,4
5,5,36,2
5,5,28,0
5,5,34,0
5,5,32,0
5,5,38,3
5,5,30,1
5,5,46,1
5,5,32,3
5,5,46,0
5,5,30,0
5,5,38,2
5,5,30,1
5,5,50,3
5,5,18,1
5,5,30,2
5,5,38,2
5,5,28,0
5,5,28,0
5,5,46,1
5,5,30,0
5,5,22,1
5,5,28,2
5,5,32,2
5,5,38,2
5,5,26,1
5,5,56,1
5,5,40,3
5,5,38,1
5,5,34,0
5,5,26,1
5,5,40,3
5,5,32,2
5,5,36,1
5,5,40,0
5,5,30,1
5,5,26,0
5,5,24,1
5,5,22,0
5,5,24,0
5,5,38,3
5,5,40,1
5,5,26,0
5,5,30,0
5,5,34,0
5,5,24,2
5,5,34,0
5,5,26,1
5,5,42,1
5,5,22,1
5,5,34,0
5,5,22,3
5,5,42,0
5,5,42,3
5,5,58,2
5,5,38,1
5,5,34,1
5,5,32,2
5,5,34,1
5,5,26,0
5,5,38,0
5,5,18,0
5,5,28,1
5,5,26,0
5,5,20,0
5,5,24,0
5,5,24,0
5,5,34,1
5,5,24,1
5,5,48,1
5,5,52,2
5,5,42,3
5,5,42,2
5,5,26,0
5,5,20,1
5,5,32,0
5,5,26,0
5,5,28,4
5,5,24,1
5,5,28,0
5,5,36,1
5,5,38,3
5,5,32,2
5,5,26,3
5,5,38,2
5,5,40,0
5,5,32,2
5,5,36,0
5,5,38,0
5,5,22,0
5,5,28,1
5,5,36,1
5,5,36,4
5,5,40,1
5,5,30,0
5,5,36,2
5,5,38,0
5,5,30,0
5,5,26,1
5,5,50,0
5,5,26,1
5,5,40,1
5,5,40,1
5,5,34,1
5,5,42,0
5,5,26,1
5,5,34,1
5,5,44,1
5,5,24,0
5,5,24,2
5,5,32,1
5,5,34,0
5,5,30,2
5,5,42,0
5,5,44,1
5,5,38,2
5,5,32,0
5,5,28,0
5,5,42,1
5,5,26,1
5,5,32,1
5,5,38,1
5,5,30,0
5,5,20,2
5,5,26,1
5,5,28,2
5,5,26,1
5,5,30,3
5,5,26,0
5,5,30,2
5,5,38,3
5,5,38,1
5,5,28,0
5,5,30,0
5,5,30,0
5,5,26,1
5,5,36,5
5,5,40,1
5,5,32,1
5,5,34,1
5,5,32,0
5,5,28,0
5,5,20,0
5,5,32,0
5,5,42,2
5,5,22,0
5,5,36,0
5,5,28,0
5,5,26,1
5,5,46,3
5,5,28,0
5,5,34,0
5,5,42,1
5,5,40,2
5,5,22,1
5,5,38,0
5,5,38,4
5,5,34,2
5,5,32,3
5,5,26,1
5,5,40,4
5,5,32,1
5,5,46,3
5,5,32,1
5,5,24,0
5,5,40,2
5,5,28,0
5,5,36,0
5,5,30,3
5,5,18,0
5,5,30,0
5,5,28,1
5,5,36,0
5,5,26,4
5,5,30,0
5,5,16,0
5,5,40,1
5,5,44,4
5,5,34,0
5,5,32,1
5,5,28,0
5,5,22,1
5,5,24,0
5,5,20,0
5,5,26,0
5,5,50,4
5,5,30,0
5,5,40,1
5,5,32,1
5,5,34,0
5,5,34,0
5,5,44,4
5,5,0,0
5,5,36,0
5,5,26,0
5,5,36,1
5,5,48,1
5,5,36,2
5,5,34,0
5,5,30,1
5,5,28,1
5,5,38,2
5,5,26,1
5,5,36,1
5,5,30,0
5,5,34,0
5,5,36,1
5,5,30,0
5,5,28,1
5,5,34,0
5,5,36,0
5,5,44,4
5,5,24,3
5,5,40,2
5,5,20,1
5,5,46,2
5,5,34,0
5,5,34,1
5,5,22,0
5,5,30,2
5,5,36,0
5,5,34,1
5,5,36,0
5,5,36,0
5,5,36,4
5,5,34,0
5,5,32,3
5,5,34,0
5,5,36,0
5,5,22,1
5,5,26,1
5,5,48,8
5,5,36,2
5,5,42,0
5,5,34,2
5,5,16,0
5,5,30,0
5,5,22,1
5,5,36,1
5,5,38,0
5,5,30,1
5,5,20,0
5,5,38,1
5,5,30,1
5,5,44,1
5,5,40,0
5,5,20,0
5,5,40,0
5,5,34,0
5,5,28,0
5,5,26,2
5,5,34,0
5,5,22,2
5,5,30,0
5,5,24,0
5,5,26,0
5,5,35,0
5,5,30,0
5,5,28,1
5,5,18,0
5,5,40,1
5,5,30,2
5,5,36,1
5,5,48,3
5,5,34,0
5,5,32,1
5,5,40,1
5,5,38,0
5,5,30,3
5,5,44,0
5,5,28,0
5,5,22,2
5,5,30,1
5,5,34,2
5,5,30,0
5,5,38,1
5,5,38,1
5,5,36,2
5,5,34,1
5,5,32,3
5,5,32,0
5,5,20,0
5,5,32,0
5,5,38,1
5,5,30,2
5,5,46,0
5,5,28,1
5,5,40,3
5,5,36,2
5,5,38,2
5,5,34,0
5,5,38,0
5,5,34,1
5,5,20,0
5,5,44,6
5,5,34,0
5,5,30,0
5,5,30,0
5,5,26,3
5,5,36,0
5,5,46,2
5,5,18,2
5,5,26,1
5,5,34,3
5,5,22,0
5,5,32,1
5,5,38,2
5,5,40,1
5,5,44,1
5,5,30,1
5,5,30,1
5,5,36,2
5,5,26,0
5,5,30,0
5,5,32,1
5,5,46,3
5,5,32,4
5,5,30,0
5,5,24,1
5,5,26,1
5,5,30,0
5,5,42,3
5,5,26,1
5,5,34,0
5,5,32,2
5,5,28,4
5,5,32,1
5,5,32,4
5,5,34,0
5,5,18,0
5,5,28,0
5,5,38,0
5,5,40,3
5,5,34,0
5,5,44,2
5,5,26,2
5,5,24,4
5,5,22,0
5,5,28,1
5,5,46,1
5,5,34,2
5,5,42,2
5,5,32,1
5,5,30,0
5,5,28,2
5,5,38,7
5,5,32,1
5,5,42,0
5,5,30,0
5,5,52,2
5,5,30,3
5,5,32,0
5,5,26,0
5,5,22,2
5,5,32,0
5,5,40,1
5,5,32,0
5,5,28,0
5,5,24,0
5,5,22,2
5,5,14,0
5,5,22,1
5,5,30,0
5,5,18,3
5,5,28,0
5,5,38,2
5,5,36,0
5,5,26,1
5,5,32,0
5,5,34,0
5,5,20,0
5,5,20,0
5,5,34,0
5,5,36,1
5,5,30,2
5,5,52,3
5,5,28,0
5,5,28,3
5,5,20,0
5,5,28,1
5,5,26,0
5,5,36,3
5,5,40,2
5,5,22,0
5,5,34,0
5,5,28,0
5,5,28,1
5,5,24,4
5,5,30,1
5,5,40,2
5,5,26,2
5,5,32,4
5,5,30,1
5,5,28,0
5,5,26,3
5,5,30,1
5,5,38,1
5,5,26,1
5,5,26,0
5,5,28,0
5,5,34,2
5,5,24,1
5,5,28,3
5,5,32,1
5,5,24,0
5,5,28,2
5,5,26,1
5,5,34,0
5,5,38,2
5,5,34,1
5,5,42,2
5,5,34,0
5,5,38,3
5,5,24,1
5,5,36,1
5,5,38,1
5,5,34,2
5,5,32,2
5,5,26,0
5,5,36,2
5,5,34,0
5,5,44,2
5,5,46,3
5,5,32,2
5,5,26,2
5,5,30,1
5,5,26,1
5,5,36,0
5,5,38,3
5,5,34,0
5,5,24,4
5,5,26,1
5,5,28,0
5,5,22,1
5,5,28,0
5,5,36,1
5,5,28,2
5,5,30,0
5,5,30,2
5,5,32,1
5,5,36,0
5,5,22,0
5,5,24,0
5,5,44,1
5,5,26,3
5,5,28,0
5,5,36,1
5,5,22,1
5,5,38,1
5,5,32,2
5,5,38,2
5,5,42,1
5,5,24,1
5,5,40,0
5,5,32,0
5,5,42,1
5,5,34,0
5,5,34,0
5,5,42,1
5,5,36,0
5,5,34,2
5,5,24,0
5,5,34,2
5,5,34,1
5,5,26,0
5,5,32,3
5,5,28,3
5,5,30,2
5,5,40,0
5,5,22,2
5,5,40,1
5,5,34,0
5,5,22,0
5,5,38,2
5,5,36,0
5,5,28,1
5,5,44,0
5,5,32,0
5,5,38,1
5,5,24,2
5,5,28,0
5,5,30,0
5,5,44,1
5,5,44,2
5,5,30,3
5,5,28,2
5,5,32,0
5,5,24,4
5,5,34,2
5,5,38,0
5,5,34,0
5,5,42,1
5,5,18,0
5,5,22,1
5,5,30,0
5,5,28,2
5,5,26,1
5,5,38,2
5,5,54,1
5,5,32,0
5,5,22,0
5,5,32,0
5,5,40,1
5,5,28,2
5,5,48,1
5,5,28,2
5,5,34,1
5,5,36,0
5,5,36,3
5,5,24,0
5,5,32,1
5,5,56,2
5,5,20,1
5,5,32,0
5,5,28,0
5,5,38,0
5,5,34,4
5,5,26,2
5,5,28,3
