0.0	0.0	0.0	0.0
5.0	5.0	42.0	0.0
5.0	5.0	32.0	0.0
5.0	5.0	30.0	0.0
5.0	5.0	32.0	0.0
5.0	5.0	44.0	0.0
5.0	5.0	26.0	0.0
5.0	5.0	28.0	0.0
5.0	5.0	38.0	4.0
5.0	5.0	40.0	0.0
5.0	5.0	36.0	0.0
5.0	5.0	22.0	1.0
5.0	5.0	22.0	0.0
5.0	5.0	32.0	1.0
5.0	5.0	32.0	0.0
5.0	5.0	40.0	3.0
5.0	5.0	26.0	1.0
5.0	5.0	36.0	0.0
5.0	5.0	38.0	0.0
5.0	5.0	42.0	2.0
5.0	5.0	36.0	0.0
5.0	5.0	22.0	3.0
5.0	5.0	36.0	0.0
5.0	5.0	32.0	0.0
5.0	5.0	36.0	0.0
5.0	5.0	44.0	1.0
5.0	5.0	38.0	0.0
5.0	5.0	24.0	1.0
5.0	5.0	48.0	1.0
5.0	5.0	24.0	1.0
5.0	5.0	22.0	0.0
5.0	5.0	34.0	1.0
5.0	5.0	32.0	0.0
5.0	5.0	32.0	0.0
5.0	5.0	28.0	1.0
5.0	5.0	22.0	0.0
5.0	5.0	42.0	1.0
5.0	5.0	38.0	0.0
5.0	5.0	38.0	4.0
5.0	5.0	42.0	0.0
5.0	5.0	34.0	2.0
5.0	5.0	42.0	1.0
5.0	5.0	30.0	1.0
5.0	5.0	38.0	2.0
5.0	5.0	24.0	0.0
5.0	5.0	30.0	0.0
5.0	5.0	38.0	1.0
5.0	5.0	30.0	1.0
5.0	5.0	26.0	1.0
5.0	5.0	38.0	0.0
5.0	5.0	36.0	0.0
5.0	5.0	34.0	0.0
5.0	5.0	28.0	2.0
5.0	5.0	32.0	0.0
5.0	5.0	30.0	0.0
5.0	5.0	30.0	1.0
5.0	5.0	30.0	1.0
5.0	5.0	26.0	2.0
5.0	5.0	38.0	1.0
5.0	5.0	32.0	1.0
5.0	5.0	28.0	1.0
5.0	5.0	34.0	0.0
5.0	5.0	28.0	2.0
5.0	5.0	28.0	0.0
5.0	5.0	28.0	0.0
5.0	5.0	32.0	0.0
5.0	5.0	36.0	0.0
5.0	5.0	34.0	0.0
5.0	5.0	34.0	2.0
5.0	5.0	28.0	3.0
5.0	5.0	18.0	2.0
5.0	5.0	28.0	0.0
5.0	5.0	38.0	0.0
5.0	5.0	28.0	0.0
5.0	5.0	36.0	2.0
5.0	5.0	32.0	0.0
5.0	5.0	38.0	0.0
5.0	5.0	26.0	0.0
5.0	5.0	26.0	1.0
5.0	5.0	30.0	0.0
5.0	5.0	34.0	0.0
5.0	5.0	28.0	1.0
5.0	5.0	26.0	0.0
5.0	5.0	26.0	2.0
5.0	5.0	28.0	1.0
5.0	5.0	42.0	0.0
5.0	5.0	20.0	0.0
5.0	5.0	32.0	4.0
5.0	5.0	34.0	1.0
5.0	5.0	34.0	1.0
5.0	5.0	36.0	1.0
5.0	5.0	28.0	3.0
5.0	5.0	38.0	1.0
5.0	5.0	26.0	0.0
5.0	5.0	48.0	0.0
5.0	5.0	38.0	0.0
5.0	5.0	40.0	0.0
5.0	5.0	32.0	0.0
5.0	5.0	32.0	0.0
5.0	5.0	58.0	2.0
5.0	5.0	36.0	2.0
5.0	5.0	32.0	2.0
5.0	5.0	38.0	4.0
5.0	5.0	22.0	0.0
5.0	5.0	38.0	1.0
5.0	5.0	38.0	0.0
5.0	5.0	36.0	3.0
5.0	5.0	42.0	0.0
5.0	5.0	32.0	0.0
5.0	5.0	40.0	1.0
5.0	5.0	24.0	1.0
5.0	5.0	28.0	3.0
5.0	5.0	28.0	0.0
5.0	5.0	28.0	1.0
5.0	5.0	32.0	0.0
5.0	5.0	48.0	1.0
5.0	5.0	36.0	3.0
5.0	5.0	40.0	3.0
5.0	5.0	34.0	2.0
5.0	5.0	28.0	0.0
5.0	5.0	18.0	0.0
5.0	5.0	34.0	5.0
5.0	5.0	28.0	2.0
