1 1 1 0
1 2 1 0
1 3 1 0
1 4 1 0
1 5 1 0
1 6 1 0
1 7 1 0
1 8 1 0
2 1 2 1
2 2 0 0
2 3 0 0
2 4 6 0
2 5 8 0
2 6 6 0
2 7 8 0
2 8 14 0
3 1 1 1
3 2 1 0
3 3 3 1
3 4 7 1
3 5 13 0
3 6 23 0
3 7 51 0
3 8 81 0
4 1 2 2
4 2 2 0
4 3 0 0
4 4 10 0
4 5 38 0
4 6 68 1
4 7 166 5
4 8 264 0
5 1 3 2
5 2 1 1
5 3 11 0
5 4 27 1
5 5 55 0
5 6 141 2
5 7 285 1
6 1 2 0
6 2 8 1
6 3 8 2
6 4 40 3
6 5 90 0
6 6 214 4
1 1 1 1
1 2 1 0
1 3 1 0
1 4 1 0
1 5 1 0
1 6 1 0
1 7 1 0
1 8 1 0
2 1 0 0
2 2 4 2
2 3 2 0
2 4 4 0
2 5 0 0
2 6 16 0
2 7 14 0
2 8 14 0
3 1 1 0
3 2 3 1
3 3 5 0
3 4 17 0
3 5 15 0
3 6 27 0
3 7 41 0
3 8 75 0
4 1 2 1
4 2 2 1
4 3 4 1
4 4 14 0
4 5 38 0
4 6 84 1
4 7 152 0
4 8 224 3
5 1 3 1
5 2 5 1
5 3 9 1
5 4 31 0
5 5 39 4
5 6 97 4
5 7 283 1
6 1 0 0
6 2 6 0
6 3 12 0
6 4 30 2
6 5 96 7
6 6 236 4
1 1 1 1
1 2 1 0
1 3 1 1
1 4 1 0
1 5 1 0
1 6 1 0
1 7 1 0
1 8 1 0
2 1 2 0
2 2 4 1
2 3 0 0
2 4 6 2
2 5 8 0
2 6 8 0
2 7 8 0
2 8 6 0
3 1 1 0
3 2 1 0
3 3 9 2
3 4 9 0
3 5 11 1
3 6 21 0
3 7 47 0
3 8 51 1
4 1 4 2
4 2 8 1
4 3 8 2
4 4 20 3
4 5 34 2
4 6 70 1
4 7 150 0
4 8 256 2
5 1 3 1
5 2 5 0
5 3 5 0
5 4 27 2
5 5 63 3
5 6 149 2
5 7 261 0
6 1 2 0
6 2 6 1
6 3 22 4
6 4 44 2
6 5 70 0
6 6 158 4
